L1_L,L1_E_c,L1_E_v,L1_N_D,L1_N_A,L2_L,L2_E_c,L2_E_v,L2_N_D,L2_N_A,L3_L,L3_E_c,L3_E_v,L3_N_D,L3_N_A,MPP,IntSRHn_mean,simulation_id,extraction_timestamp
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,464.87269298875,2.007276618534474e+28,sim_4861,2025-09-23T16:37:00.217686
2.0000000000000004e-08,3.8,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,1e+21,10.75119626815,2.6008323584742334e+27,sim_4862,2025-09-23T16:37:00.418568
2.0000000000000004e-08,4.0,6.0,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.6,1e+17,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,1e+21,144.6325984824,3.215847397007615e+30,sim_4863,2025-09-23T16:37:00.638496
2.0000000000000004e-08,3.8,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,199.3260361728,1.9421153301761284e+28,sim_4864,2025-09-23T16:37:00.837119
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,1e+21,208.05928776194997,4.3202537872687344e+30,sim_4865,2025-09-23T16:37:01.047304
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,2.1e-07,3.6,5.6,1e+17,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,100.75357029325,1.1050765401789917e+28,sim_4866,2025-09-23T16:37:01.260146
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,3.162277660168379e+16,1e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,114.3878300745,7.680083844217064e+27,sim_4867,2025-09-23T16:37:01.415440
4.999999999999999e-08,3.9,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.2,5.2,1e+19,4.9999999999999993e+20,104.11865605475,1.0585972857189683e+28,sim_4868,2025-09-23T16:37:01.625362
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,31.618759372375,3.3686234575708526e+27,sim_4869,2025-09-23T16:37:01.839220
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.7,5.6,1e+16,1e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,7.071067811865475e+20,106.51885390800001,1.1137318637044413e+28,sim_4870,2025-09-23T16:37:02.038468
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.8,5.4,1e+17,1e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,1e+21,794.84481225875,1.0358621959329178e+28,sim_4871,2025-09-23T16:37:02.184213
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,4.999999999999999e+19,2.7999999999999997e-07,3.8,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,1e+21,198.1627722472,1.3842724282185393e+30,sim_4872,2025-09-23T16:37:02.389200
3.162277660168379e-08,3.9,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.6,5.4,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,2.2360679774997897e+19,4.9999999999999993e+20,194.11263877124998,7.894786872581469e+27,sim_4873,2025-09-23T16:37:02.598277
2.0000000000000004e-08,4.0,6.0,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.6,5.5,1e+16,1e+17,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,1e+21,142.572116814,2.5385963333503785e+30,sim_4874,2025-09-23T16:37:02.753957
3.162277660168379e-08,4.0,5.8,7.071067811865475e+20,1e+19,2.7999999999999997e-07,3.7,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.2,5.2,1e+19,1e+21,191.43207303919996,8.995758124889544e+31,sim_4875,2025-09-23T16:37:02.964691
4.999999999999999e-08,3.9,6.0,1e+21,2.2360679774997897e+19,2.1e-07,3.8,5.5,1e+17,3.162277660168379e+16,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,405.91517525999996,1.785514524585048e+28,sim_4876,2025-09-23T16:37:03.169045
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.5,1e+17,1e+16,3.162277660168379e-08,3.2,5.2,1e+19,4.9999999999999993e+20,110.135136864375,7.975700782041256e+27,sim_4877,2025-09-23T16:37:03.382800
3.162277660168379e-08,3.9,5.8,1e+21,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,423.7421382475,1.9145805115061833e+28,sim_4878,2025-09-23T16:37:03.593962
4.999999999999999e-08,4.0,5.8,7.071067811865475e+20,4.999999999999999e+19,3.5e-07,3.6,5.6,1e+16,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,185.25398675125,1.5649850837061502e+28,sim_4879,2025-09-23T16:37:03.799915
3.162277660168379e-08,4.0,6.0,7.071067811865475e+20,4.999999999999999e+19,2.1e-07,3.6,5.4,3.162277660168379e+16,1e+16,2.0000000000000004e-08,3.0,5.2,1e+19,7.071067811865475e+20,218.22520005029997,3.9601578211588714e+32,sim_4880,2025-09-23T16:37:03.995347
4.999999999999999e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.6,1e+16,3.162277660168379e+16,2.0000000000000004e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,105.38322195120999,1.207089320875497e+29,sim_4881,2025-09-23T16:37:04.144293
4.999999999999999e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.4,1e+17,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,188.8340083227,4.474692084201855e+31,sim_4882,2025-09-23T16:37:04.355988
3.162277660168379e-08,3.9,5.9,1e+21,2.2360679774997897e+19,2.1e-07,3.6,5.4,1e+17,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,4.9999999999999993e+20,239.5612534375,1.3739700261200791e+28,sim_4883,2025-09-23T16:37:04.547921
3.162277660168379e-08,4.0,5.8,4.9999999999999993e+20,1e+19,3.5e-07,3.8,5.6,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,197.1906011775,1.4625143998563648e+28,sim_4884,2025-09-23T16:37:04.740136
4.999999999999999e-08,3.9,5.9,4.9999999999999993e+20,1e+19,2.1e-07,3.6,5.6,1e+17,1e+16,2.0000000000000004e-08,3.0,5.2,4.999999999999999e+19,4.9999999999999993e+20,97.90930231287501,1.0964817938729117e+28,sim_4885,2025-09-23T16:37:04.949027
4.999999999999999e-08,3.8,6.0,4.9999999999999993e+20,1e+19,2.7999999999999997e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,603.52902943375,1.4475644584253246e+28,sim_4886,2025-09-23T16:37:05.157889
4.999999999999999e-08,3.8,6.0,1e+21,1e+19,3.5e-07,3.8,5.4,1e+16,1e+16,4.999999999999999e-08,3.0,5.2,1e+19,1e+21,573.70829285375,8.833875202880716e+27,sim_4887,2025-09-23T16:37:05.366883
2.0000000000000004e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.7,5.5,3.162277660168379e+16,1e+16,4.999999999999999e-08,2.8,5.2,1e+19,7.071067811865475e+20,150.98224954679998,2.3747918208536618e+30,sim_4888,2025-09-23T16:37:05.512650
3.162277660168379e-08,4.0,5.9,1e+21,4.999999999999999e+19,2.1e-07,3.7,5.5,1e+17,3.162277660168379e+16,4.999999999999999e-08,3.2,5.2,4.999999999999999e+19,4.9999999999999993e+20,144.3620695596,1.7467882566714763e+31,sim_4889,2025-09-23T16:37:05.670236
3.162277660168379e-08,4.0,5.8,1e+21,4.999999999999999e+19,3.5e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,4.999999999999999e-08,3.0,5.2,2.2360679774997897e+19,4.9999999999999993e+20,164.26438112775,5.480823327630299e+31,sim_4890,2025-09-23T16:37:05.817245
4.999999999999999e-08,3.8,5.8,7.071067811865475e+20,1e+19,2.1e-07,3.8,5.5,3.162277660168379e+16,3.162277660168379e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,1e+21,616.0432282925,1.8997153856389474e+28,sim_4891,2025-09-23T16:37:05.966074
2.0000000000000004e-08,3.8,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,1e+17,4.999999999999999e-08,3.0,5.2,4.999999999999999e+19,7.071067811865475e+20,10.2173861018,3.0472963958045464e+27,sim_4892,2025-09-23T16:37:06.124608
4.999999999999999e-08,3.9,5.8,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.6,1e+17,1e+16,4.999999999999999e-08,2.8,5.2,2.2360679774997897e+19,1e+21,105.98354524125,1.0747997802156238e+28,sim_4893,2025-09-23T16:37:06.336583
4.999999999999999e-08,3.8,5.8,1e+21,2.2360679774997897e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,1e+17,3.162277660168379e-08,3.0,5.2,2.2360679774997897e+19,1e+21,74.039984296125,4.8290903655544264e+27,sim_4894,2025-09-23T16:37:06.548605
4.999999999999999e-08,3.9,5.8,7.071067811865475e+20,2.2360679774997897e+19,2.1e-07,3.8,5.6,3.162277660168379e+16,1e+17,2.0000000000000004e-08,3.2,5.2,1e+19,7.071067811865475e+20,409.7325537525,1.8274140783123092e+28,sim_4895,2025-09-23T16:37:06.735559
4.999999999999999e-08,4.0,6.0,1e+21,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,4.9999999999999993e+20,105.07939094887,7.314898897359006e+31,sim_4896,2025-09-23T16:37:06.946401
2.0000000000000004e-08,3.9,5.9,4.9999999999999993e+20,2.2360679774997897e+19,2.1e-07,3.6,5.6,1e+16,1e+17,4.999999999999999e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,89.939773496,9.228082748696489e+27,sim_4897,2025-09-23T16:37:07.157778
2.0000000000000004e-08,3.9,6.0,7.071067811865475e+20,1e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,2.8,5.2,1e+19,7.071067811865475e+20,244.99392163875,1.2608239493169097e+28,sim_4898,2025-09-23T16:37:07.349875
3.162277660168379e-08,4.0,5.9,4.9999999999999993e+20,2.2360679774997897e+19,3.5e-07,3.7,5.5,3.162277660168379e+16,1e+16,3.162277660168379e-08,3.2,5.2,4.999999999999999e+19,7.071067811865475e+20,158.2692743412,6.911591529669347e+31,sim_4899,2025-09-23T16:37:07.541652
3.162277660168379e-08,4.0,5.8,1e+21,1e+19,3.5e-07,3.8,5.6,3.162277660168379e+16,3.162277660168379e+16,2.0000000000000004e-08,3.0,5.2,2.2360679774997897e+19,1e+21,201.94522065125,1.5132242985683012e+28,sim_4900,2025-09-23T16:37:07.737618
4.999999999999999e-08,3.9,5.9,1e+21,1e+19,2.1e-07,3.8,5.6,1e+17,1e+16,3.162277660168379e-08,3.0,5.2,4.999999999999999e+19,1e+21,399.777552055,1.777538800773925e+28,sim_4902,2025-09-23T16:37:07.892908
2.0000000000000004e-08,4.0,6.0,4.9999999999999993e+20,4.999999999999999e+19,2.1e-07,3.7,5.4,3.162277660168379e+16,1e+16,3.162277660168379e-08,2.8,5.2,4.999999999999999e+19,1e+21,193.26475299824997,2.508022691563532e+30,sim_4903,2025-09-23T16:37:08.109207
4.999999999999999e-08,3.8,6.0,1e+21,2.2360679774997897e+19,3.5e-07,3.8,5.6,1e+17,1e+17,2.0000000000000004e-08,3.2,5.2,2.2360679774997897e+19,7.071067811865475e+20,554.82024425875,1.1107356706379102e+28,sim_4904,2025-09-23T16:37:08.282379
4.999999999999999e-08,3.9,5.9,7.071067811865475e+20,2.2360679774997897e+19,2.7999999999999997e-07,3.6,5.6,1e+16,1e+17,2.0000000000000004e-08,2.8,5.2,4.999999999999999e+19,1e+21,114.83358700637501,9.407586242307169e+27,sim_4905,2025-09-23T16:37:08.493913
